old_index,beds,longitude,latitude,mean_neighbor_price
7086,2,-122.46456,37.71793,944333.3333
7090,4,-122.464554,37.732765,2841666.667
7099,3,-122.46451,37.71792,1185333.333
7102,2,-122.4645,37.784103,1303333.333
7117,2,-122.46446,37.720737,1070000
7119,4,-122.464455,37.72767,1986666.667
7126,2,-122.46444,37.717472,944333.3333
7134,2,-122.464424,37.717224,944333.3333
7138,4,-122.464424,37.74757,2366666.667
7140,2,-122.46442,37.714973,935333.3333
7145,2,-122.4644,37.713596,908333.3333
7147,3,-122.4644,37.713844,847666.6667
7154,3,-122.464386,37.713413,847666.6667
7167,4,-122.46431,37.725456,1903333.333
7178,5,-122.46427,37.724052,2483333.333
7195,4,-122.4642,37.764656,2360000
7202,5,-122.46418,37.740005,2817962.667
7209,4,-122.46412,37.737545,2604000
7225,4,-122.464035,37.748283,2284333.333
7237,4,-122.463974,37.76116,2333333.333
7247,4,-122.46393,37.7867,3673333.333
7253,4,-122.463875,37.73337,2613333.333
7258,4,-122.463844,37.759327,2181666.667
7262,4,-122.46383,37.71146,1350000
7268,3,-122.46379,37.733494,2436666.667
7273,3,-122.46378,37.774216,1718333.333
7275,3,-122.463776,37.73372,2436666.667
7282,4,-122.463715,37.78792,3673333.333
7289,4,-122.46368,37.74135,2200666.667
7310,3,-122.46358,37.72077,1119333.333
7312,3,-122.46358,37.738213,2250000
7323,3,-122.463554,37.71839,1212000
7359,2,-122.46349,37.713364,875333.3333
7374,2,-122.46345,37.740734,1626666.667
7412,5,-122.46321,37.734795,3286666.667
7435,3,-122.46306,37.732887,2436666.667
7437,3,-122.46305,37.75085,2412000
7445,3,-122.46303,37.778385,2005000
7454,4,-122.463,37.73048,2260000
7458,4,-122.46298,37.728878,2453333.333
7472,4,-122.4629,37.776848,2275000
7479,4,-122.462875,37.74546,2727962.667
7481,4,-122.462875,37.76079,2333333.333
7487,4,-122.46285,37.74598,2743629.333
7509,2,-122.4627,37.70922,739666.6667
7510,3,-122.4627,37.72772,1792962.667
7519,2,-122.46265,37.709183,739666.6667
7521,2,-122.46264,37.717525,946000
7527,3,-122.46262,37.717052,1245333.333
7530,2,-122.46262,37.7264,1316266.667
7534,4,-122.462616,37.714764,1300000
7569,4,-122.46248,37.747643,2565666.667
7572,5,-122.46243,37.745903,2671000
7585,4,-122.46234,37.737995,2604000
7589,3,-122.46232,37.73434,2020002.667
7599,3,-122.46229,37.73394,1865002.667
7604,5,-122.46227,37.7227,1700000
7611,3,-122.46225,37.718822,1321666.667
7617,2,-122.46225,37.719772,1145296
7627,3,-122.462234,37.72924,1792962.667
7672,3,-122.462,37.73368,1895000
7673,5,-122.462,37.749786,2459333.333
7676,2,-122.46198,37.71316,875333.3333
7677,4,-122.46198,37.71316,1350000
7693,3,-122.46193,37.712284,998333.3333
7699,3,-122.4619,37.777893,2005000
7700,4,-122.46189,37.733574,2613333.333
7701,4,-122.46186,37.76167,2333333.333
7708,3,-122.46183,37.733414,1895000
7714,3,-122.4618,37.734695,2020002.667
7726,3,-122.461716,37.71823,1202666.667
7728,4,-122.46171,37.72683,1973333.333
7741,3,-122.46162,37.739803,2283543
7764,3,-122.46152,37.740833,2087043
7765,2,-122.46151,37.709343,739666.6667
7766,4,-122.46151,37.715748,1300000
7769,3,-122.4615,37.739857,2283543
7775,4,-122.46149,37.73841,2494000
7777,3,-122.46148,37.73827,2091666.667
7784,3,-122.46146,37.74172,2012043
7792,4,-122.461426,37.747513,2565666.667
7797,4,-122.461395,37.755394,2548362.667
7821,5,-122.46132,37.784584,4896666.667
7841,3,-122.46124,37.719017,1107666.667
7843,3,-122.46124,37.719387,1205000
7847,3,-122.46124,37.72091,1052666.667
7871,2,-122.461205,37.71575,849602.6667
7887,2,-122.46113,37.71744,836666.6667
7908,3,-122.46105,37.71824,1224333.333
7931,3,-122.46096,37.748825,2573666.667
7933,2,-122.460945,37.727623,1296266.667
7946,4,-122.46088,37.748005,2565666.667
7957,4,-122.46082,37.730198,2426666.667
7963,3,-122.46081,37.728943,1906962.667
7966,4,-122.46077,37.742077,2234000
7976,3,-122.460754,37.74842,2195333.333
7979,3,-122.460724,37.74609,2195333.333
7986,4,-122.46069,37.717445,1300000
7994,2,-122.46065,37.715755,947936
8012,3,-122.46059,37.716595,874000
8019,2,-122.46056,37.741028,1626666.667
8026,2,-122.46054,37.74298,1626666.667
8029,4,-122.46053,37.730835,2426666.667
8038,1,-122.46048,37.72183,900000
8069,3,-122.46031,37.741066,2175209.667
8140,4,-122.46009,37.755398,2491696
8147,3,-122.46006,37.711388,998333.3333
8169,2,-122.459946,37.72831,1296266.667
8189,3,-122.45989,37.727917,1846962.667
8195,3,-122.459885,37.74011,2125000
8206,5,-122.45983,37.753647,2113333.333
8224,3,-122.4597,37.774147,1738333.333
8232,4,-122.459656,37.77664,2541666.667
8285,4,-122.45927,37.779316,2685000
8318,3,-122.45915,37.72662,1630666.667
8325,3,-122.45912,37.728424,1846962.667
8329,2,-122.4591,37.72679,1296266.667
8332,2,-122.459076,37.716908,1023333.333
8346,4,-122.45904,37.713516,1190000
8354,2,-122.45902,37.713757,829936
8360,2,-122.45894,37.76602,1570000
8384,3,-122.45878,37.780125,2221666.667
8395,4,-122.4587,37.73838,2265000
8398,3,-122.4587,37.7438,1635000
8402,2,-122.45867,37.718227,1057666.667
8413,4,-122.458595,37.737045,2265000
8422,2,-122.45855,37.746643,1543333.333
8439,3,-122.45844,37.735397,1708333.333
8440,5,-122.45844,37.78764,5221666.667
8452,2,-122.45837,37.72003,1130596
8471,3,-122.45819,37.7212,1165000
8478,3,-122.45818,37.72064,1165000
8487,3,-122.458176,37.72236,1090000
8501,2,-122.45816,37.71932,1130596
8521,2,-122.45794,37.739204,1641666.667
8570,2,-122.4577,37.752544,1309000
8596,3,-122.45754,37.74355,1635000
8606,3,-122.4575,37.752697,1588666.667
8611,2,-122.45746,37.717472,998333.3333
8615,3,-122.45742,37.75552,1438333.333
8616,5,-122.457405,37.712303,1262962.667
8644,2,-122.457275,37.728912,1668333.333
8658,4,-122.457184,37.74539,2258833.333
8668,3,-122.45717,37.721077,1188333.333
8669,3,-122.45717,37.72136,1188333.333
8671,1,-122.45717,37.72229,900000
8699,3,-122.45697,37.74513,1635000
8723,3,-122.45682,37.735535,1625000
8729,4,-122.4568,37.789635,4431666.667
8748,3,-122.456726,37.76465,2183333.333
8752,5,-122.45672,37.78275,6233333.333
8759,4,-122.45669,37.718227,1271666.667
8762,3,-122.45669,37.73606,1625000
8793,2,-122.45654,37.727875,1668333.333
8810,4,-122.45649,37.786983,4431666.667
8817,2,-122.456474,37.708717,823333.3333
8822,4,-122.45647,37.729584,2358333.333
8839,2,-122.45642,37.718243,1096000
8853,3,-122.45635,37.72004,1173333.333
8863,3,-122.45624,37.7329,1484333.333
8865,2,-122.45623,37.73423,1620000
8878,4,-122.45618,37.778152,2685000
8885,2,-122.456154,37.740826,1591666.667
8892,2,-122.45614,37.723366,906666.6667
8899,5,-122.45613,37.72108,1533333.333
8915,3,-122.456085,37.730576,1884333.333
8946,4,-122.45585,37.73177,2568666.667
8957,4,-122.45581,37.764553,3041666.667
8983,5,-122.45565,37.78323,6233333.333
8999,4,-122.45556,37.74615,2125500
9003,3,-122.455536,37.75599,1491666.667
9010,3,-122.45548,37.742554,1789583.333
9011,3,-122.45548,37.75671,1491666.667
9019,3,-122.45541,37.715736,1137066.667
9023,3,-122.4554,37.736065,1625000
9028,4,-122.455376,37.787857,4431666.667
9035,3,-122.45532,37.77819,2191666.667
9047,4,-122.45524,37.74137,1815833.333
9050,2,-122.45523,37.732822,1620000
9054,3,-122.4552,37.720043,1166666.667
9065,5,-122.45515,37.78806,6638333.333
9072,2,-122.45513,37.721333,906666.6667
9079,3,-122.45512,37.721394,1306666.667
9111,4,-122.455025,37.7562,1990333.333
9114,3,-122.455,37.730213,1884333.333
9117,3,-122.454994,37.714905,1137066.667
9122,2,-122.45497,37.73389,1570000
9124,4,-122.454956,37.73166,2283333.333
9126,5,-122.454956,37.76207,3074000
9129,4,-122.45495,37.763397,2635000
9138,2,-122.454895,37.733837,1570000
9144,3,-122.454865,37.75641,1491666.667
9152,2,-122.454796,37.729073,1681666.667
9158,2,-122.45477,37.735714,1566666.667
9197,3,-122.454506,37.783226,2333333.333
9206,3,-122.45443,37.778152,2308333.333
9208,6,-122.45442,37.731544,1901666.667
9232,3,-122.454254,37.73709,1556666.667
9240,4,-122.45422,37.75349,1807000
9242,2,-122.454216,37.716976,866666.6667
9271,3,-122.4541,37.741226,1732916.667
9274,3,-122.4541,37.755264,1628333.333
9282,4,-122.454094,37.76334,2635000
9288,2,-122.45408,37.718422,940000
9289,2,-122.45408,37.718586,940000
9296,3,-122.45404,37.7882,4750000
9303,2,-122.45402,37.72949,1493333.333
9310,2,-122.45401,37.74174,1679183.333
9341,5,-122.453804,37.79064,7908333.333
9345,3,-122.453766,37.71624,1238333.333
9349,4,-122.45376,37.73655,1744666.667
9351,2,-122.45376,37.75572,1300000
9356,3,-122.45374,37.73124,1884333.333
9375,3,-122.45368,37.784397,3266666.667
9377,3,-122.453674,37.751205,1601333.333
9397,3,-122.45352,37.756096,1628333.333
9400,2,-122.4535,37.756157,1300000
9405,2,-122.45349,37.714928,903333.3333
9414,2,-122.45345,37.741287,1476516.667
9421,4,-122.453415,37.73248,2450000
9427,2,-122.4534,37.716476,866666.6667
9435,3,-122.45338,37.73416,1596666.667
9441,4,-122.453354,37.763554,3033333.333
9455,3,-122.45326,37.763153,2166666.667
9465,2,-122.45316,37.750134,1369000
9477,5,-122.453125,37.742775,1971000
9495,2,-122.45309,37.720654,1095000
9499,4,-122.45308,37.73561,1744666.667
9504,2,-122.45304,37.73703,1361166.667
9506,2,-122.453,37.716953,866666.6667
9513,2,-122.45297,37.743687,1540850
9539,4,-122.45286,37.71582,1168333.333
9569,3,-122.4527,37.73306,1658666.667
9592,2,-122.45257,37.709713,919000
9595,5,-122.45256,37.708603,1281666.667
9602,3,-122.45254,37.73608,1576000
9620,2,-122.45243,37.729317,1493333.333
9621,4,-122.45243,37.729317,2308333.333
9646,2,-122.45233,37.715157,903333.3333
9647,4,-122.45233,37.73379,2158333.333
9649,5,-122.452324,37.763275,3074000
9652,6,-122.45231,37.717766,1496000
9656,3,-122.45231,37.73306,1658666.667
9663,4,-122.452286,37.763073,3033333.333
9676,3,-122.452225,37.715267,1168333.333
9677,3,-122.452225,37.76279,2166666.667
9691,4,-122.452156,37.733047,2158333.333
9704,2,-122.45213,37.750244,1312333.333
9709,4,-122.452126,37.748867,2055666.667
9724,4,-122.452065,37.748375,2055666.667
9734,3,-122.45204,37.733795,1455333.333
9736,3,-122.452034,37.75299,1564000
9743,2,-122.45202,37.761745,1653333.333
9748,3,-122.452,37.7358,1412666.667
9758,4,-122.45194,37.736786,1744666.667
9759,2,-122.451935,37.719807,1148333.333
9762,3,-122.45192,37.73305,1457000
9772,3,-122.45189,37.76118,1970833.333
9780,3,-122.45185,37.760975,1970833.333
9781,3,-122.45184,37.73305,1457000
9783,3,-122.45182,37.719425,1068733.333
9802,3,-122.451744,37.76876,2481666.667
9821,2,-122.45169,37.733807,1366666.667
9823,3,-122.451675,37.74965,1503333.333
9830,2,-122.45163,37.74065,1339850
9834,4,-122.45162,37.74283,1878333.333
9842,4,-122.45159,37.75042,2055666.667
9848,4,-122.45156,37.733795,2158333.333
9849,4,-122.45156,37.743557,1878333.333
9851,3,-122.45154,37.757378,2251666.667
9866,5,-122.45147,37.752415,2239000
9871,3,-122.45146,37.738068,1451666.667
9872,3,-122.45146,37.738068,1451666.667
9878,4,-122.45145,37.777607,2345000
9885,3,-122.45142,37.761505,1970833.333
9887,4,-122.451416,37.738678,1728000
9898,3,-122.4514,37.738766,1451666.667
9915,2,-122.45135,37.720142,1148333.333
9925,4,-122.45132,37.791138,5746000
9934,2,-122.45126,37.74823,1315000
9953,2,-122.451164,37.720432,1148333.333
9962,4,-122.45116,37.785606,4148333.333
9966,5,-122.45115,37.718834,1753326.333
9974,3,-122.45114,37.73182,1440000
9976,5,-122.45114,37.758087,3074000
9990,3,-122.45107,37.750362,1503333.333
9997,2,-122.451065,37.74884,1315000
10029,5,-122.45094,37.716824,1753326.333
10032,5,-122.45092,37.716854,1753326.333
10045,3,-122.4508,37.748222,1486666.667
10069,2,-122.45069,37.717125,829333.3333
10073,3,-122.45067,37.719604,1068733.333
10101,3,-122.45057,37.77771,2453576.667
10151,2,-122.45042,37.717464,829333.3333
10158,2,-122.45041,37.783737,1776666.667
10164,2,-122.45039,37.7837,1776666.667
10177,3,-122.45035,37.733067,1683333.333
10191,3,-122.450294,37.754505,1309333.333
10218,2,-122.45023,37.749985,1306666.667
10247,4,-122.45011,37.73307,1977666.667
10267,3,-122.45003,37.732327,1683333.333
10288,3,-122.44995,37.71287,1075000
10294,3,-122.449936,37.74222,1489333.333
10295,4,-122.449936,37.757473,3138333.333
10297,4,-122.44993,37.75817,3138333.333
10314,3,-122.449875,37.73307,1683333.333
10320,2,-122.449844,37.742176,1292333.333
10344,2,-122.44977,37.753506,1300000
10366,4,-122.44971,37.778034,2345000
10370,3,-122.4497,37.729065,1605009
10377,3,-122.44969,37.77787,2453576.667
10386,4,-122.44965,37.790543,5531000
10394,3,-122.44961,37.754128,1309333.333
10412,2,-122.449524,37.742023,1292333.333
10416,2,-122.449486,37.733074,1133333.333
10459,3,-122.44928,37.741932,1489333.333
10475,3,-122.44921,37.7483,1570000
10483,3,-122.449196,37.767433,2631666.667
10487,3,-122.449165,37.742638,1489333.333
10500,3,-122.44905,37.737255,1370666.667
10512,2,-122.449005,37.78377,1776666.667
10514,1,-122.449,37.75823,1858333.333
10515,4,-122.44897,37.780155,2345000
10516,3,-122.44896,37.754345,1309333.333
10519,2,-122.448944,37.760757,1653333.333
10538,2,-122.4489,37.735073,1126666.667
10558,3,-122.44887,37.733257,1553333.333
10577,3,-122.448845,37.72943,1605009
10579,3,-122.448845,37.740158,1983333.333
10585,4,-122.44883,37.740116,1753333.333
10596,2,-122.44879,37.77956,1622083.333
10605,3,-122.44877,37.740395,1983333.333
10611,3,-122.44875,37.718475,1068733.333
10625,3,-122.44866,37.714832,1356666.667
10646,4,-122.448555,37.741856,1770000
10650,4,-122.448524,37.714153,1104333.333
10654,3,-122.44849,37.75865,1768333.333
10655,3,-122.44849,37.762615,1948800
10662,2,-122.44843,37.72907,1210376.667
10667,4,-122.44842,37.75965,3066666.667
10672,3,-122.4484,37.712975,1178333.333
10674,3,-122.448395,37.758312,1685000
10677,5,-122.44838,37.78892,7908333.333
10680,2,-122.448364,37.735115,1226666.667
10692,3,-122.4483,37.789825,4466666.667
10696,2,-122.44828,37.732334,1200000
10701,3,-122.448265,37.78051,2685000
10707,3,-122.44823,37.7374,1370666.667
10710,4,-122.44823,37.76808,3630000
10728,4,-122.44819,37.759678,3066666.667
10735,3,-122.448135,37.714207,1356666.667
10768,3,-122.44794,37.737347,1280666.667
10787,3,-122.44785,37.738995,1941666.667
10799,3,-122.44782,37.739304,1941666.667
10809,6,-122.44779,37.761803,2975000
10822,3,-122.44776,37.72828,1378342.333
10827,3,-122.44775,37.715042,1356666.667
10831,6,-122.44774,37.765694,2975000
10847,3,-122.44767,37.805073,3104833.333
10856,4,-122.44763,37.71673,945333.3333
10880,3,-122.44757,37.77626,2453576.667
10885,4,-122.44755,37.734276,1602666.667
10896,2,-122.44752,37.71738,991000
10904,4,-122.447464,37.76461,3846666.667
10911,3,-122.447426,37.734962,1505000
10926,4,-122.44741,37.805103,5529333.333
10932,3,-122.447365,37.76793,2631666.667
10937,4,-122.44736,37.764385,3846666.667
10948,2,-122.44729,37.73187,1288333.333
10960,4,-122.44726,37.729897,1829333.333
10969,3,-122.44721,37.73698,1464000
10972,3,-122.4472,37.74184,1383333.333
10987,3,-122.447136,37.76676,2176000
11002,2,-122.4471,37.727467,1235376.667
11011,2,-122.44705,37.748528,1291666.667
11021,3,-122.44703,37.747112,1634000
11031,4,-122.446976,37.801735,3876000
11039,4,-122.446945,37.7962,6040000
11045,2,-122.446915,37.717205,1156000
11046,2,-122.446915,37.718513,991000
11049,3,-122.4469,37.765686,2176000
11055,3,-122.44688,37.75962,1758333.333
11060,4,-122.44685,37.75979,3066666.667
11077,3,-122.446815,37.740253,1750000
11095,3,-122.44675,37.712193,968888.6667
11107,3,-122.44669,37.74021,1750000
11121,2,-122.44661,37.71411,939666.6667
11125,2,-122.446594,37.73652,1370166.667
11128,3,-122.44658,37.736534,1533333.333
11135,3,-122.44656,37.728546,1425000
11141,2,-122.446556,37.727036,1235376.667
11156,3,-122.44654,37.726963,1425000
11166,5,-122.44651,37.79952,5873333.333
11177,3,-122.446465,37.737484,1470000
11183,2,-122.44644,37.800953,2798333.333
11226,3,-122.4463,37.73736,1470000
11229,6,-122.4463,37.800205,4400000
11239,3,-122.446266,37.757915,1893333.333
11289,2,-122.446106,37.727474,1235376.667
11306,2,-122.44604,37.716908,1156000
11333,5,-122.44596,37.709652,1200000
11345,4,-122.445915,37.744915,2167000
11356,3,-122.44587,37.733086,1210000
11357,4,-122.44587,37.744835,2167000
11401,3,-122.44574,37.736668,1566666.667
11403,3,-122.44573,37.785465,2423333.333
11407,5,-122.4457,37.79726,5873333.333
11424,2,-122.44564,37.71425,939666.6667
11429,3,-122.44563,37.759716,1920000
11446,3,-122.44559,37.786438,2423333.333
11450,3,-122.44555,37.734104,1251666.667
11459,2,-122.44552,37.733078,1425166.667
11472,3,-122.44548,37.715023,1029555.333
11474,4,-122.44548,37.80059,3876000
11480,2,-122.44546,37.73461,1391833.333
11490,3,-122.445435,37.787575,3133333.333
11541,4,-122.445274,37.795135,6040000
11544,3,-122.44525,37.785515,2423333.333
11548,2,-122.44523,37.713905,939666.6667
11554,3,-122.44522,37.73071,1308333.333
11557,3,-122.44521,37.745224,1712333.333
11560,3,-122.44521,37.804462,3104833.333
11571,4,-122.445175,37.797775,5182666.667
11576,3,-122.44516,37.72073,1146333.333
11594,3,-122.445114,37.70908,1011666.667
11607,2,-122.445076,37.769104,1598333.333
11608,4,-122.445076,37.805386,5062666.667
11623,2,-122.445045,37.70899,886000
11629,4,-122.44503,37.799694,4551000
11638,3,-122.444984,37.71356,942888.6667
11661,3,-122.44494,37.74757,1593000
11671,4,-122.44491,37.744423,2317000
11672,2,-122.44491,37.76191,1520000
11683,3,-122.44487,37.76314,2203333.333
11696,4,-122.44484,37.74436,2317000
11699,4,-122.44484,37.76487,3116666.667
11705,5,-122.4448,37.71148,1200000
11725,4,-122.44473,37.76405,3116666.667
11766,3,-122.44459,37.729893,1495000
11786,4,-122.4445,37.73809,2133333.333
11792,4,-122.444466,37.785625,2788333.333
11797,3,-122.444435,37.738686,1620000
11848,2,-122.44429,37.729324,1276301.667
11874,2,-122.44417,37.71628,1013333.333
11877,3,-122.44415,37.75988,1936666.667
11888,3,-122.44406,37.778027,2383576.667
11889,3,-122.44405,37.73234,1101666.667
11906,2,-122.443985,37.727238,1143666.667
11907,4,-122.443985,37.727238,1743333.333
11917,3,-122.443954,37.788673,3133333.333
11931,3,-122.44391,37.729103,1495000
11932,3,-122.44391,37.765705,2211000
11933,4,-122.4439,37.715378,955333.3333
11934,3,-122.4439,37.75904,1936666.667
11942,5,-122.44388,37.718178,1271666.667
11953,5,-122.44384,37.779533,2773333.333
11957,1,-122.44383,37.763218,1858333.333
11964,2,-122.4438,37.78786,1666666.667
11968,2,-122.443794,37.729908,1276301.667
11974,4,-122.44378,37.75719,2450000
11984,3,-122.443756,37.751457,1962500
11996,4,-122.44373,37.729103,1643333.333
12027,3,-122.44366,37.794132,5718333.333
12028,5,-122.44366,37.795483,6513333.333
12046,3,-122.44362,37.761425,2236666.667
12051,3,-122.44361,37.763287,2203333.333
12062,2,-122.44359,37.786816,1666666.667
12068,2,-122.44356,37.712475,919000
12092,4,-122.4435,37.733086,2011666.667
12095,3,-122.4435,37.779575,2498333.333
12109,3,-122.44347,37.71522,1029555.333
12111,5,-122.44347,37.794537,6513333.333
12125,5,-122.443405,37.777637,2773333.333
12161,4,-122.44327,37.76516,3116666.667
12182,2,-122.44321,37.783867,1666666.667
12192,4,-122.44318,37.710243,1158333.333
12201,3,-122.443146,37.764378,2451666.667
12220,4,-122.44304,37.745216,2440000
12229,4,-122.442986,37.73473,2400000
12244,2,-122.44294,37.80474,2798333.333
12257,4,-122.44289,37.73152,1688333.333
12268,4,-122.44282,37.708717,1225000
12276,2,-122.442795,37.77453,1953333.333
12294,2,-122.44272,37.71639,925000
12310,4,-122.44267,37.750317,2484666.667
12311,4,-122.442665,37.7924,6883333.333
12323,3,-122.44263,37.753246,2312500
12336,2,-122.44258,37.74883,1601666.667
12338,1,-122.44257,37.728065,790333.3333
12354,4,-122.44252,37.789852,3681666.667
12365,5,-122.44249,37.771538,2905000
12382,4,-122.44238,37.786835,2788333.333
12404,1,-122.442314,37.757126,1764166.667
12423,4,-122.44225,37.708534,1225000
12429,3,-122.44224,37.72676,1456666.667
12432,2,-122.44223,37.77731,1930416.667
12443,5,-122.4422,37.710926,1200000
12451,3,-122.44217,37.762074,2366666.667
12491,3,-122.442024,37.73516,1956666.667
12494,2,-122.44202,37.7295,1227666.667
12501,4,-122.44201,37.730785,1671666.667
12524,3,-122.44193,37.752415,2312500
12558,4,-122.441795,37.79475,7600000
12560,4,-122.441795,37.803177,4050000
12568,5,-122.44176,37.71745,1271666.667
12574,4,-122.44174,37.76112,2773333.333
12579,2,-122.44173,37.75243,1900000
12596,3,-122.44165,37.732353,1423333.333
12615,4,-122.44162,37.723312,1266000
12639,2,-122.44153,37.758987,1992833.333
12655,4,-122.44147,37.788883,3681666.667
12665,3,-122.44142,37.75246,2312500
12681,4,-122.44136,37.752453,2211333.333
12687,2,-122.44134,37.752464,1900000
12705,2,-122.44128,37.728172,1302333.333
12706,4,-122.44127,37.75707,2066666.667
12713,4,-122.44123,37.709484,1225000
12724,2,-122.4412,37.75405,1900000
12735,2,-122.44116,37.71967,1128333.333
12795,1,-122.440956,37.729923,790333.3333
12799,5,-122.44094,37.72501,1716666.667
12806,3,-122.44093,37.79639,4685000
12819,3,-122.44089,37.73396,1935000
12829,1,-122.44086,37.751682,1280833.333
12839,3,-122.44084,37.781578,2498333.333
12841,4,-122.44084,37.802975,4050000
12867,4,-122.44076,37.779385,2416000
12868,2,-122.44075,37.763783,1601666.667
12882,4,-122.440735,37.75089,2484666.667
12893,3,-122.44071,37.75677,3093333.333
12897,3,-122.440704,37.75469,2258333.333
12905,3,-122.44067,37.731525,1423333.333
12913,3,-122.44065,37.79763,4685000
12925,4,-122.4406,37.789104,3681666.667
12929,2,-122.44059,37.735012,2018333.333
12936,4,-122.440575,37.805214,4752050
12942,5,-122.44057,37.80521,5258333.333
12954,4,-122.440544,37.750282,2168000
12961,4,-122.44053,37.765797,3633333.333
12962,3,-122.44052,37.749897,2185000
13016,4,-122.44034,37.80133,4340333.333
13041,2,-122.44025,37.710033,1138333.333
13061,3,-122.4402,37.731636,1393333.333
13082,2,-122.440155,37.72301,1270003.333
13095,3,-122.44012,37.755234,3058333.333
13117,4,-122.44005,37.733116,2145000
13121,4,-122.44002,37.7235,1266000
13126,4,-122.44,37.748653,2701666.667
13149,4,-122.43991,37.804443,4752050
13153,4,-122.439896,37.727814,1768333.333
13162,4,-122.43987,37.776768,2416000
13170,5,-122.43986,37.751743,3988333.333
13176,2,-122.43984,37.71663,853333.3333
13183,2,-122.4398,37.75899,1734500
13188,3,-122.43976,37.713818,1126666.667
13196,4,-122.43975,37.73917,2400000
13199,3,-122.43974,37.708836,1166666.667
13219,2,-122.4397,37.736755,1805000
13237,3,-122.43964,37.71994,1077666.667
13301,3,-122.43944,37.79754,4685000
13304,4,-122.43942,37.72263,1266000
13307,4,-122.439415,37.71688,984333.3333
13309,3,-122.439415,37.749577,2185000
13321,5,-122.43937,37.717308,1188333.333
13326,2,-122.43934,37.726395,1374000
13347,3,-122.43927,37.733078,1518333.333
13351,3,-122.43926,37.76784,2522666.667
13352,5,-122.43926,37.80348,5258333.333
13362,2,-122.43923,37.726532,1374000
13373,5,-122.43918,37.79029,7500000
13374,3,-122.43917,37.75421,2231666.667
13390,3,-122.43912,37.758377,2692441.333
13403,3,-122.43907,37.71618,1141666.667
13407,3,-122.439064,37.728382,1471666.667
13453,4,-122.43896,37.804848,4752050
13461,3,-122.438934,37.72222,1067666.667
13491,5,-122.43889,37.717968,1188333.333
13509,3,-122.43886,37.75565,2927333.333
13516,1,-122.43884,37.749393,1655833.333
13561,2,-122.43871,37.73513,1870000
13583,5,-122.43867,37.75295,3988333.333
13592,2,-122.438644,37.711872,1321666.667
13605,2,-122.4386,37.725822,1316666.667
13606,3,-122.4386,37.731533,1401666.667
13608,3,-122.43859,37.72711,1471666.667
13615,4,-122.438576,37.75906,2806666.667
13618,4,-122.43855,37.774902,2877666.667
13629,3,-122.43854,37.802174,2775000
13633,3,-122.43853,37.766285,2708333.333
13656,3,-122.43844,37.750767,2451666.667
13657,3,-122.43843,37.745403,2203333.333
13660,4,-122.438416,37.746235,2558333.333
13661,2,-122.438416,37.757465,1792833.333
13662,2,-122.438416,37.757465,1792833.333
13673,3,-122.4384,37.802273,2775000
13683,4,-122.43838,37.75747,2806666.667
13695,3,-122.43833,37.74966,2608333.333
13717,5,-122.438286,37.794224,8250000
13733,2,-122.43822,37.71136,1321666.667
13737,2,-122.4382,37.718872,1101666.667
13745,5,-122.43818,37.736763,3663333.333
13751,2,-122.43816,37.728973,1055000
13755,3,-122.438156,37.759495,2710774.667
13762,3,-122.43811,37.73237,1510000
13766,5,-122.4381,37.7721,3401666.667
13770,4,-122.438065,37.7585,2806666.667
13773,3,-122.43806,37.74682,2186666.667
13779,2,-122.43804,37.73641,1495000
13787,3,-122.438034,37.751865,2575000
13800,5,-122.437996,37.787403,6116666.667
13801,2,-122.43799,37.71619,853333.3333
13803,2,-122.43799,37.745907,1566666.667
13812,2,-122.43795,37.79868,2988333.333
13825,4,-122.43792,37.747852,2758333.333
13828,3,-122.4379,37.710094,1183333.333
13833,4,-122.43789,37.736603,2775000
13837,2,-122.437874,37.71411,1033333.333
13856,3,-122.43782,37.75268,2575000
13862,3,-122.43781,37.756077,3469000
13865,2,-122.4378,37.7101,1201666.667
13877,3,-122.43775,37.733475,1518333.333
13885,3,-122.43773,37.751884,2575000
13889,2,-122.43772,37.732372,1251666.667
13891,4,-122.43771,37.712048,1167333.333
13894,4,-122.43771,37.725513,1674333.333
13903,4,-122.4377,37.754856,2716666.667
13924,2,-122.437645,37.786495,2100000
13926,2,-122.43764,37.716682,853333.3333
13927,3,-122.43764,37.754086,2223333.333
13933,4,-122.437614,37.74625,2558333.333
13948,3,-122.43757,37.80318,2775000
13953,2,-122.437546,37.725792,1367333.333
13960,4,-122.43754,37.737614,2733333.333
13962,4,-122.43752,37.737705,2733333.333
13996,4,-122.43742,37.73785,2733333.333
13999,2,-122.437416,37.736538,1495000
14019,3,-122.43737,37.77028,2156000
14020,3,-122.43737,37.77028,2156000
14045,3,-122.43729,37.75029,2451666.667
14057,2,-122.43727,37.720047,1145000
14059,2,-122.43726,37.73133,1160000
14060,2,-122.43726,37.732384,1251666.667
14062,3,-122.437256,37.751102,2340000
14072,4,-122.43721,37.71274,1058333.333
14075,2,-122.43721,37.737167,1495000
14083,5,-122.43719,37.737823,3663333.333
14084,3,-122.43719,37.740326,1626666.667
14087,3,-122.43718,37.79878,3233333.333
14090,2,-122.437164,37.732384,1251666.667
14093,2,-122.437164,37.74467,1566666.667
14101,5,-122.43714,37.737816,3663333.333
14117,3,-122.43709,37.744675,2183333.333
14125,2,-122.43707,37.748695,1919666.667
14139,4,-122.437035,37.73792,2600000
