old_index,beds,longitude,latitude,mean_neighbor_price
7318,3,-122.46356,37.74752,1839000
7319,5,-122.46356,37.78608,3225000
7320,2,-122.463554,37.71839,679000
7321,3,-122.463554,37.71839,810333.3333
7322,3,-122.463554,37.71839,810333.3333
7324,3,-122.463554,37.71866,845333.3333
7325,2,-122.463554,37.719734,666666.6667
7326,3,-122.463554,37.719734,809000
7327,2,-122.46355,37.709644,625466.6667
7328,2,-122.46354,37.708866,435244.6667
7329,4,-122.46354,37.708878,629000
7330,2,-122.46354,37.716927,456666.6667
7331,2,-122.46354,37.71705,596000
7332,4,-122.46354,37.71705,604800
7333,2,-122.46354,37.717297,659666.6667
7334,2,-122.46354,37.717358,659666.6667
7335,3,-122.46354,37.717358,748966.6667
7336,2,-122.46354,37.71839,679000
7337,2,-122.46354,37.718456,679000
7338,3,-122.46354,37.718594,747666.6667
7340,5,-122.46354,37.746674,2470666.667
7341,2,-122.46353,37.71668,456666.6667
7342,2,-122.463524,37.71555,549000
7343,2,-122.463524,37.715675,735000
7344,3,-122.463524,37.71717,748966.6667
7345,2,-122.463524,37.717358,659666.6667
7346,3,-122.46352,37.71492,491000
7347,3,-122.46352,37.71511,491000
7348,2,-122.46352,37.715485,549000
7349,3,-122.46351,37.715485,491000
7350,2,-122.46351,37.71555,549000
7351,2,-122.4635,37.713547,417666.6667
7352,2,-122.4635,37.713608,417666.6667
7354,5,-122.4635,37.71373,906000
7355,2,-122.4635,37.71379,556333.3333
7356,3,-122.4635,37.713974,671000
7357,4,-122.4635,37.74762,2249333.333
7358,2,-122.46349,37.712936,552000
7360,3,-122.46349,37.713486,617666.6667
7361,3,-122.463486,37.71275,513333.3333
7362,3,-122.463486,37.712814,513333.3333
7363,2,-122.463486,37.713486,566333.3333
7364,2,-122.463486,37.71373,556333.3333
7365,2,-122.463486,37.71373,556333.3333
7366,1,-122.46348,37.70884,572333.3333
7367,4,-122.46348,37.70884,629000
7368,3,-122.46348,37.712753,513333.3333
7369,4,-122.46348,37.71306,530666.6667
7370,2,-122.46348,37.71312,552000
7371,2,-122.46348,37.713364,566333.3333
7372,2,-122.46347,37.71093,681000
7373,4,-122.463455,37.784386,2350000
7375,4,-122.46345,37.78429,2350000
7376,3,-122.463394,37.722523,1174666.667
7377,3,-122.46338,37.77912,728333.3333
7378,3,-122.46336,37.746006,1592666.667
7379,3,-122.463356,37.726692,1082000
7380,4,-122.463356,37.751083,1928333.333
7381,4,-122.463356,37.751083,1928333.333
7382,4,-122.46335,37.72668,1349666.667
7383,3,-122.46335,37.7401,1260666.667
7384,3,-122.46335,37.7401,1260666.667
7385,4,-122.46335,37.751553,1928333.333
7386,2,-122.46334,37.73912,1600000
7387,2,-122.46333,37.727375,1307916.667
7388,4,-122.463326,37.724625,1621666.667
7389,4,-122.4633,37.708717,629000
7390,5,-122.4633,37.708717,766666.6667
7391,2,-122.4633,37.724552,1130833.333
7392,3,-122.4633,37.77727,988333.3333
7393,4,-122.463295,37.726868,1349666.667
7394,4,-122.463295,37.737854,2900000
7395,4,-122.463295,37.737854,2900000
7396,5,-122.46328,37.782085,2658666.667
7397,5,-122.46328,37.782085,2658666.667
7398,2,-122.46327,37.739346,1600000
7399,3,-122.463264,37.726967,956666.6667
7400,3,-122.463264,37.737698,1590000
7401,4,-122.463264,37.737778,2900000
7402,2,-122.46326,37.727135,1192916.667
7403,4,-122.46326,37.727135,1349666.667
7404,4,-122.46326,37.734856,2550000
7405,4,-122.46325,37.73767,2535000
7406,3,-122.46324,37.72389,1152000
7407,3,-122.463234,37.746677,1952666.667
7408,4,-122.463234,37.74669,1690000
7409,3,-122.46323,37.729015,1171533.333
7410,3,-122.46323,37.744118,996333.3333
7411,5,-122.46321,37.734795,2737333.333
7413,4,-122.4632,37.730602,2100000
7414,4,-122.4632,37.730602,2100000
7415,3,-122.4632,37.73279,1377000
7416,2,-122.46318,37.708637,510778
7417,3,-122.46318,37.708637,578666.6667
7418,4,-122.46317,37.722607,1186666.667
7419,2,-122.463165,37.741917,1008333.333
7420,3,-122.463165,37.741917,1436166.667
7421,4,-122.46316,37.739586,1169166.667
7422,3,-122.463135,37.764515,2084666.667
7423,3,-122.46313,37.728092,966666.6667
7424,2,-122.46312,37.708595,510778
7426,5,-122.4631,37.73688,2416666.667
7427,3,-122.4631,37.742676,1836166.667
7428,3,-122.46309,37.73812,1803333.333
7429,4,-122.46307,37.73586,2023333.333
7430,4,-122.46307,37.744244,2023666.667
7431,5,-122.46307,37.744244,2195000
7432,3,-122.46307,37.745304,1571000
7433,3,-122.463066,37.733727,1119666.667
7434,3,-122.463066,37.749622,1158333.333
7436,6,-122.46305,37.71793,702962.6667
7438,4,-122.46304,37.72809,1293333.333
7439,2,-122.46304,37.736973,1833333.333
7440,2,-122.46304,37.77877,956666.6667
7441,3,-122.463036,37.708534,578666.6667
7442,3,-122.463036,37.708534,578666.6667
7443,3,-122.46303,37.728916,1171533.333
7446,3,-122.46302,37.732925,1377000
7447,2,-122.46302,37.744267,1186666.667
7448,3,-122.46302,37.76317,1886666.667
7449,3,-122.46301,37.73424,1246333.333
7450,3,-122.46301,37.74935,1158333.333
7451,4,-122.463005,37.732212,2101666.667
7452,4,-122.463005,37.73659,2110000
7453,4,-122.463005,37.762722,1791666.667
7455,4,-122.463,37.733604,2325000
7457,3,-122.463,37.735935,1413333.333
7459,3,-122.46298,37.734478,1263000
7460,3,-122.46296,37.71793,726666.6667
7461,2,-122.462944,37.708473,510778
7462,2,-122.46294,37.761944,966666.6667
7463,3,-122.46294,37.761944,2145833.333
7464,3,-122.46293,37.712517,544000
7465,3,-122.46293,37.761753,2145833.333
7466,4,-122.46293,37.76185,1838333.333
7467,4,-122.46291,37.7363,2110000
7468,4,-122.4629,37.738316,2466666.667
7469,2,-122.4629,37.761147,966666.6667
7470,2,-122.4629,37.761147,966666.6667
7471,4,-122.4629,37.761208,1493246.667
7473,3,-122.46289,37.709347,613333.3333
7474,3,-122.46289,37.719994,920000
7475,3,-122.46289,37.73616,1413333.333
7476,3,-122.46289,37.776463,988333.3333
7477,3,-122.46289,37.77672,988333.3333
7478,5,-122.462875,37.73621,2583333.333
7480,4,-122.462875,37.76079,1493246.667
7482,3,-122.46287,37.76092,1916666.667
7483,4,-122.46287,37.760986,1493246.667
7484,3,-122.46287,37.78488,1167333.333
7485,4,-122.46285,37.74598,2513333.333
7486,4,-122.46285,37.74598,2513333.333
7488,3,-122.462845,37.760395,1916666.667
7489,3,-122.46284,37.728817,1166533.333
7490,3,-122.46284,37.74255,1441500
7491,3,-122.46283,37.73302,1377000
7492,2,-122.46283,37.760334,1117000
7493,5,-122.46282,37.748882,2328333.333
7494,4,-122.46281,37.727894,1235666.667
7495,4,-122.46281,37.727894,1235666.667
7496,3,-122.46279,37.71253,544000
7497,3,-122.46279,37.74253,1441500
7498,3,-122.46278,37.77523,1628666.667
7499,4,-122.462776,37.747147,1866000
7500,3,-122.46277,37.775,1703666.667
7501,3,-122.46277,37.775,1703666.667
7502,2,-122.46276,37.71794,483333.3333
7503,3,-122.46276,37.729523,976333.3333
7504,3,-122.46276,37.774918,1703666.667
7505,4,-122.46275,37.74449,2023666.667
7506,3,-122.46272,37.77435,1498333.333
7507,4,-122.462715,37.72803,1019000
7508,4,-122.46271,37.71793,935000
7511,4,-122.46269,37.730427,2113333.333
7512,3,-122.462685,37.721153,873666.6667
7513,4,-122.46266,37.71897,1201666.667
7514,4,-122.46266,37.719032,1201666.667
7515,3,-122.46266,37.728733,1166533.333
7516,3,-122.46266,37.75015,1378333.333
7517,4,-122.462654,37.718876,1201666.667
7518,3,-122.462654,37.718876,1095000
7520,2,-122.46264,37.71697,411666.6667
7522,3,-122.46264,37.71851,1035000
7523,2,-122.46263,37.71667,411666.6667
7524,5,-122.46263,37.7484,2328333.333
7525,5,-122.46263,37.7484,2328333.333
7526,2,-122.46262,37.71569,534333.3333
7528,2,-122.46262,37.717205,418333.3333
7529,2,-122.46262,37.717464,406666.6667
7531,3,-122.46262,37.74246,1441500
7532,4,-122.46262,37.74246,1648000
7533,2,-122.462616,37.714764,651166.6667
7535,3,-122.462616,37.715042,583333.3333
7537,3,-122.462616,37.715366,583333.3333
7538,2,-122.46261,37.71581,534333.3333
7539,2,-122.4626,37.714676,651166.6667
7540,3,-122.4626,37.71496,583333.3333
7541,2,-122.4626,37.714996,651166.6667
7542,3,-122.462585,37.71215,544000
7543,2,-122.462585,37.712452,447333.3333
7544,4,-122.462585,37.74827,1683333.333
7545,3,-122.46258,37.726746,1192333.333
7546,3,-122.46258,37.726746,1192333.333
7547,4,-122.46258,37.74821,1683333.333
7548,2,-122.46257,37.71242,447333.3333
7549,2,-122.46257,37.712574,447333.3333
7550,3,-122.46257,37.726833,1192333.333
7551,4,-122.46257,37.728016,1146666.667
7552,4,-122.46256,37.709686,667000
7553,5,-122.46256,37.709694,766666.6667
7554,2,-122.46256,37.712914,530000
7555,5,-122.462555,37.71346,926000
7557,2,-122.46255,37.713726,465000
7558,4,-122.46255,37.713726,760666.6667
7559,2,-122.46254,37.727005,1066250
7560,2,-122.46254,37.727005,1066250
7561,5,-122.46253,37.72937,1718333.333
7562,3,-122.462524,37.722992,1146666.667
7563,4,-122.46251,37.743183,1745000
7564,4,-122.46251,37.78629,1826333.333
7565,4,-122.46251,37.78629,1826333.333
7566,4,-122.462494,37.73017,2113333.333
7567,4,-122.462494,37.73017,2113333.333
7568,2,-122.46249,37.78598,1278300
7570,5,-122.46247,37.74576,2409000
7571,3,-122.46245,37.74156,1643333.333
7573,4,-122.462425,37.739014,1543000
7574,3,-122.46241,37.731915,1151666.667
7575,3,-122.46239,37.73911,1525000
7576,3,-122.46238,37.73824,1901666.667
7577,3,-122.46237,37.709007,393666.6667
7578,4,-122.46237,37.738113,2916666.667
7579,4,-122.46237,37.741524,1393000
7580,3,-122.46236,37.750202,1796666.667
7581,3,-122.46236,37.750202,1796666.667
7582,3,-122.46236,37.750202,1796666.667
7583,3,-122.46235,37.737953,1721666.667
7584,5,-122.46235,37.784054,2702666.667
7586,4,-122.46233,37.73791,2916666.667
7587,3,-122.462326,37.73444,1266666.667
7588,3,-122.46232,37.73434,1266666.667
7590,4,-122.46231,37.73771,2916666.667
7591,4,-122.46231,37.74147,1393000
7592,4,-122.4623,37.708942,781000
7593,3,-122.4623,37.73771,2046666.667
7594,3,-122.4623,37.73771,2046666.667
7595,3,-122.4623,37.73775,1761666.667
7596,3,-122.4623,37.73775,1761666.667
7597,5,-122.462296,37.737587,2416666.667
7598,3,-122.46229,37.72803,1068333.333
7600,4,-122.46228,37.72333,1396666.667
7601,3,-122.46227,37.72185,792666.6667
7602,3,-122.46227,37.722385,792666.6667
7603,3,-122.46227,37.72254,1146666.667
7605,5,-122.46227,37.724586,1174166.667
7606,3,-122.462265,37.720684,944333.3333
7607,4,-122.462265,37.721104,986666.6667
7608,3,-122.462265,37.74141,1643333.333
7609,2,-122.46226,37.718918,606000
7610,2,-122.46226,37.722065,596666.6667
7612,2,-122.46225,37.7194,599333.3333
7613,2,-122.46225,37.71946,599333.3333
7614,2,-122.46225,37.719585,533000
7615,2,-122.46225,37.719585,533000
7616,2,-122.46225,37.719772,631333.3333
7618,2,-122.46225,37.72036,640000
7619,3,-122.46225,37.72036,994333.3333
7620,4,-122.46225,37.734734,1548266.667
7621,4,-122.46225,37.734734,1548266.667
7622,3,-122.46225,37.737427,2293333.333
7623,3,-122.46224,37.718895,1086666.667
7624,3,-122.46224,37.746006,1559333.333
7625,3,-122.462234,37.718708,1086666.667
7626,3,-122.462234,37.72924,971333.3333
7628,3,-122.462234,37.7408,1863333.333
7629,3,-122.462234,37.75104,1791666.667
7630,4,-122.46223,37.737305,2691666.667
7631,4,-122.462204,37.741356,1393000
7632,4,-122.4622,37.779182,1691666.667
7634,4,-122.46218,37.735264,1548266.667
7635,2,-122.46217,37.709656,529266.6667
7636,5,-122.46217,37.709656,766666.6667
7637,5,-122.46217,37.75085,1861666.667
7638,3,-122.46216,37.77383,1758333.333
7639,3,-122.46215,37.74226,1428333.333
7640,4,-122.46214,37.728046,1155000
7641,3,-122.46214,37.730053,1169666.667
7642,3,-122.46214,37.741306,1608333.333
7644,3,-122.462135,37.71657,665333.3333
7645,3,-122.46213,37.736397,1520000
7646,3,-122.46213,37.736397,1520000
7647,4,-122.46213,37.76552,1756666.667
7648,4,-122.46212,37.765457,1756666.667
7649,4,-122.46211,37.765457,1756666.667
7650,4,-122.462105,37.74611,2301666.667
7651,4,-122.462105,37.74611,2301666.667
7653,4,-122.462105,37.773838,1513333.333
7654,4,-122.462105,37.773838,1513333.333
7655,3,-122.4621,37.76049,1916666.667
7656,3,-122.46209,37.716583,665333.3333
7658,5,-122.46209,37.764988,2383333.333
7659,3,-122.46209,37.780334,1108333.333
7660,3,-122.462074,37.732796,1601666.667
7661,2,-122.46207,37.75014,1843333.333
7663,3,-122.46205,37.76443,2084666.667
7664,3,-122.46205,37.76443,2084666.667
7665,3,-122.46204,37.741146,1618333.333
7668,4,-122.46203,37.73011,2086333.333
7669,3,-122.46201,37.735397,1533333.333
7670,5,-122.46201,37.750725,1861666.667
7671,3,-122.462006,37.728073,998333.3333
7674,3,-122.46199,37.71822,981666.6667
7678,4,-122.461975,37.749443,1578333.333
7679,3,-122.461975,37.750683,1791666.667
7680,4,-122.461975,37.763374,1838666.667
7681,1,-122.46197,37.70873,572333.3333
7682,4,-122.46197,37.778816,1691666.667
7683,3,-122.46196,37.76315,1886666.667
7684,4,-122.46196,37.76328,1838666.667
7685,3,-122.46195,37.744106,1341000
7686,4,-122.46195,37.778595,1536176.667
7687,3,-122.461945,37.73287,1601666.667
7688,4,-122.461945,37.742146,1013000
7689,3,-122.461945,37.763054,1886666.667
7690,2,-122.46194,37.71404,425000
7692,3,-122.46194,37.750435,1596666.667
7694,4,-122.46193,37.778084,1922843.333
7695,3,-122.46192,37.740917,1863333.333
7696,3,-122.46192,37.74212,1428333.333
7697,3,-122.46192,37.74212,1428333.333
7698,4,-122.461914,37.777927,1922843.333
7702,4,-122.46184,37.716576,522333.3333
7705,3,-122.46184,37.776833,1215000
7706,4,-122.46183,37.726826,818333.3333
7707,3,-122.46183,37.733414,1569000
7709,2,-122.46182,37.715748,440333.3333
7710,5,-122.46182,37.776638,2495333.333
7711,2,-122.46181,37.71823,695666.6667
7712,5,-122.46181,37.74524,2195000
7713,5,-122.4618,37.71315,991000
7715,3,-122.46178,37.716576,487000
7716,3,-122.46178,37.74821,1543333.333
7717,3,-122.46178,37.74821,1543333.333
7718,2,-122.46178,37.77388,885333.3333
7719,3,-122.46177,37.733322,1569000
7720,4,-122.46177,37.733322,2270000
7721,3,-122.461754,37.71138,570000
7722,2,-122.461754,37.73614,1425000
7723,4,-122.461754,37.741985,1013000
7724,4,-122.46174,37.742893,1309666.667
7727,2,-122.46171,37.714886,626296
7729,2,-122.46169,37.714043,638333.3333
7730,4,-122.46169,37.730164,1933000
7731,3,-122.46169,37.77499,1600333.333
7732,5,-122.461685,37.749054,2156666.667
7733,3,-122.46168,37.71315,517333.3333
7734,4,-122.46168,37.71315,760666.6667
7735,4,-122.46168,37.774776,1794666.667
7736,2,-122.46165,37.708477,479000
7737,4,-122.46165,37.7744,1841666.667
7738,2,-122.46163,37.715748,440333.3333
7739,4,-122.46163,37.734398,1631666.667
7740,4,-122.46163,37.734398,1631666.667
7742,4,-122.46162,37.75697,936333.3333
7743,5,-122.46162,37.75697,1758000
7744,4,-122.4616,37.73203,2175754
7745,5,-122.46159,37.73428,2103333.333
7746,3,-122.46159,37.74083,1243333.333
7747,3,-122.461586,37.73423,1722333.333
7748,4,-122.46158,37.726833,818333.3333
7749,3,-122.46157,37.71138,570000
7750,3,-122.46157,37.715736,467666.6667
7751,3,-122.46157,37.74543,1359333.333
7752,4,-122.46156,37.735535,2366666.667
7753,4,-122.46155,37.734154,1615000
7754,3,-122.46154,37.716576,444333.3333
7755,4,-122.46154,37.74179,1132500
7756,4,-122.46154,37.749054,1450141.667
7757,2,-122.46153,37.70967,492600
7759,3,-122.461525,37.7315,1151666.667
7760,3,-122.461525,37.731594,1151666.667
7761,3,-122.461525,37.7661,1034000
7762,3,-122.461525,37.7661,1034000
7763,3,-122.46152,37.727528,944600
7767,2,-122.4615,37.711372,481500
7768,3,-122.4615,37.739857,1322000
7770,3,-122.4615,37.74177,1411666.667
7771,4,-122.4615,37.75495,1128333.333
7774,4,-122.461494,37.755146,1128333.333
7776,4,-122.46148,37.73165,2175754
7778,4,-122.46148,37.754875,1128333.333
7779,3,-122.46147,37.70967,600166.6667
7780,4,-122.46147,37.73409,1446666.667
7781,4,-122.46147,37.738228,2591666.667
7782,2,-122.461464,37.786583,1188300
7783,3,-122.46146,37.740837,1243333.333
7785,5,-122.46145,37.714043,982666.6667
7786,2,-122.46145,37.715748,500666.6667
7787,3,-122.46145,37.786644,1980000
7790,3,-122.46143,37.74272,1435000
7791,4,-122.461426,37.739895,1749333.333
7793,5,-122.46142,37.73235,2290000
7794,4,-122.46142,37.786156,2327333.333
7795,3,-122.4614,37.739918,1322000
7796,3,-122.4614,37.756603,1255000
7798,4,-122.46139,37.714043,716333.3333
7799,2,-122.46139,37.71574,500666.6667
7800,3,-122.46139,37.720013,517666.6667
7801,4,-122.46138,37.741642,1132500
7802,2,-122.46137,37.718227,695666.6667
7803,3,-122.46137,37.743603,1341000
7804,3,-122.46136,37.737633,2310000
7805,3,-122.46136,37.73993,1322000
7806,4,-122.46135,37.73585,2366666.667
7807,4,-122.46135,37.73585,2366666.667
7808,5,-122.46135,37.73585,2283333
7809,4,-122.46135,37.75565,1028000
7810,4,-122.46134,37.737637,2733333.333
7811,4,-122.46134,37.737637,2733333.333
7812,2,-122.461334,37.71659,531333.3333
7813,2,-122.461334,37.71659,531333.3333
7814,2,-122.461334,37.71659,531333.3333
7815,2,-122.46133,37.71574,500666.6667
7816,2,-122.46133,37.741554,851666.6667
7817,4,-122.46133,37.78468,2350000
7818,4,-122.46133,37.78468,2350000
7819,3,-122.46132,37.712276,621666.6667
7820,2,-122.46132,37.784584,1220000
7822,4,-122.46132,37.78465,1841666.667
7823,4,-122.46131,37.72936,2123333.333
7824,2,-122.46131,37.743633,1223416.667
7825,3,-122.46131,37.78468,1248333.333
7826,4,-122.46131,37.78468,2350000
7827,2,-122.4613,37.71658,551333.3333
7828,3,-122.4613,37.78436,1248333.333
7829,4,-122.461296,37.746662,1949666.667
7830,3,-122.46129,37.743668,1341000
7831,3,-122.46129,37.78436,1248333.333
7832,6,-122.46129,37.78436,3108333.333
7833,2,-122.46128,37.71489,652629.3333
7834,4,-122.46128,37.7347,1948333.333
7835,2,-122.461266,37.740852,851666.6667
7836,2,-122.46126,37.72448,661033.3333
7837,4,-122.46126,37.77923,1541666.667
7838,3,-122.46125,37.72225,717666.6667
7839,2,-122.46125,37.72243,613333.3333
7840,2,-122.46125,37.775494,928333.3333
7842,3,-122.46124,37.71908,626666.6667
7844,3,-122.46124,37.719448,616666.6667
7845,2,-122.46124,37.72066,692000
7846,3,-122.46124,37.72066,807000
7848,2,-122.46124,37.723,586666.6667
7849,3,-122.46124,37.723186,601000
7850,2,-122.46124,37.72381,515200
7851,2,-122.46124,37.72383,515200
7852,2,-122.46124,37.724094,657666.6667
7853,2,-122.46124,37.724136,657666.6667
7854,3,-122.461235,37.718773,646666.6667
7855,3,-122.461235,37.721375,913833.3333
7856,2,-122.461235,37.722256,596666.6667
7857,2,-122.461235,37.722317,596666.6667
7858,2,-122.461235,37.722504,613333.3333
7859,3,-122.461235,37.733883,1305666.667
7860,3,-122.461235,37.733883,1305666.667
7861,3,-122.46123,37.718563,520000
7862,3,-122.46123,37.719128,626666.6667
7863,3,-122.46123,37.719376,616666.6667
7864,3,-122.46123,37.720165,527666.6667
7865,2,-122.46123,37.720787,692000
7866,4,-122.46123,37.720787,953333.3333
7867,3,-122.46123,37.720818,913833.3333
7869,3,-122.46121,37.733826,1305666.667
7870,5,-122.46121,37.74135,1613333.333
7872,4,-122.4612,37.739143,2123233.333
7873,2,-122.46119,37.709045,484666.6667
7874,3,-122.46119,37.709045,679333.3333
7875,3,-122.46119,37.71658,444333.3333
7876,3,-122.461174,37.727615,944600
7877,4,-122.46117,37.775497,1756666.667
7878,3,-122.46116,37.7149,528000
7879,4,-122.46116,37.78256,1351666.667
7880,5,-122.46116,37.78256,2708666.667
7881,4,-122.46115,37.78243,1351666.667
7882,5,-122.46115,37.78246,3119333.333
7883,2,-122.46114,37.71743,744605
7884,2,-122.46114,37.71743,744605
7885,5,-122.461136,37.740047,1539666.667
7886,3,-122.461136,37.782238,1706666.667
7888,3,-122.46113,37.728767,1344966.667
7889,2,-122.46113,37.730076,988833.3333
7890,5,-122.46113,37.730076,2110000
7891,4,-122.46113,37.782143,1631666.667
7892,6,-122.46111,37.73016,2043666.667
7893,4,-122.46111,37.732494,1942420.667
7894,4,-122.46111,37.744095,1360000
7895,4,-122.46111,37.781918,1631666.667
7896,3,-122.46111,37.78195,1706666.667
7897,2,-122.461105,37.71659,366666.6667
7898,6,-122.46109,37.744778,1540000
7900,3,-122.46108,37.745796,1351000
7901,3,-122.461075,37.712288,621666.6667
7902,3,-122.461075,37.712288,621666.6667
7903,2,-122.461075,37.71574,460666.6667
7904,2,-122.461075,37.71743,744605
7905,3,-122.46107,37.74009,1383333.333
7906,3,-122.46107,37.74009,1383333.333
7907,3,-122.46106,37.729393,1295633.333
7909,4,-122.46105,37.7439,1626666.667
7910,3,-122.461044,37.709675,600166.6667
7911,2,-122.461044,37.72875,888833.3333
7912,3,-122.46104,37.72764,1090850
7913,3,-122.46103,37.718227,520000
7914,4,-122.46103,37.733547,1861666.667
7915,2,-122.46102,37.714046,700000
7916,4,-122.46101,37.71574,582333.3333
7917,3,-122.46101,37.71575,473333.3333
7918,4,-122.46101,37.726147,829000
7919,4,-122.46101,37.780354,1820000
7920,2,-122.461006,37.716583,374333.3333
7921,3,-122.461006,37.780224,1153333.333
7922,4,-122.461,37.732533,1750000
7923,3,-122.461,37.765003,1430333.333
7924,2,-122.46099,37.708992,484666.6667
7925,2,-122.46099,37.71659,374333.3333
7927,4,-122.460976,37.745876,1783000
7928,2,-122.46096,37.714035,700000
7929,2,-122.46096,37.71824,695666.6667
7930,3,-122.46096,37.748825,1560000
7932,3,-122.460945,37.713165,517333.3333
7934,2,-122.46094,37.716595,374333.3333
7935,3,-122.46092,37.730152,994000
7936,5,-122.46092,37.74694,2783333.333
7937,2,-122.460915,37.708927,429666.6667
7938,4,-122.46091,37.763634,2170000
7939,5,-122.46091,37.763634,2144666.667
7942,2,-122.4609,37.74314,1212416.667
7943,3,-122.4609,37.74491,1476000
7944,4,-122.4609,37.763577,2170000
7945,4,-122.46089,37.728695,1600000
7947,2,-122.46086,37.717445,725000
7948,3,-122.46086,37.77842,1133333.333
7949,4,-122.460846,37.714046,583000
7950,2,-122.46084,37.717434,655000
7951,3,-122.46084,37.774002,1746666.667
7952,1,-122.46083,37.71228,541666.6667
7953,5,-122.46083,37.71229,632000
7954,4,-122.46083,37.716583,435000
7955,4,-122.46083,37.73874,2322233.333
7956,3,-122.46082,37.708874,574333.3333
7959,4,-122.460815,37.711372,722666.6667
7960,2,-122.460815,37.72932,888833.3333
7961,3,-122.460815,37.72932,1295633.333
7962,3,-122.46081,37.728943,1344966.667
7964,3,-122.46079,37.7149,528000
7965,4,-122.46079,37.74816,1730141.667
7967,2,-122.46077,37.743233,1212416.667
7968,3,-122.46077,37.754852,860666.6667
7969,2,-122.46076,37.709446,483333.3333
7970,3,-122.46076,37.709446,686833.3333
7971,3,-122.46076,37.745018,1496666.667
7972,3,-122.460754,37.727688,1124583.333
7973,4,-122.460754,37.735394,2371666.667
7974,4,-122.460754,37.73836,2648900
7975,3,-122.460754,37.74842,1783333.333
7978,3,-122.460724,37.73442,1521000
7980,3,-122.46072,37.726265,749333.3333
7981,3,-122.46072,37.726265,749333.3333
7982,4,-122.46072,37.726555,829000
7983,3,-122.46072,37.776432,1383666.667
7984,2,-122.46069,37.708786,548000
7985,3,-122.46069,37.717445,690000
7987,6,-122.46069,37.74507,1540000
7988,3,-122.46069,37.74712,1658333.333
7989,3,-122.46069,37.74712,1658333.333
7990,3,-122.460655,37.775322,1537333.333
7991,4,-122.460655,37.7754,1783333.333
7992,3,-122.460655,37.7754,1537333.333
7993,2,-122.46065,37.70876,548000
7995,2,-122.46065,37.727592,826666.6667
7996,3,-122.46065,37.727592,1124583.333
7997,4,-122.46065,37.73042,2189666.667
7998,4,-122.46065,37.733116,1633333.333
7999,3,-122.46064,37.713158,549000
8000,4,-122.46064,37.753998,1039333.333
8001,3,-122.46061,37.70873,504333.3333
8002,2,-122.46061,37.717438,555000
8003,5,-122.46061,37.73064,2608333.333
8004,3,-122.46061,37.753986,1025000
8005,5,-122.4606,37.71404,1056666.667
8006,3,-122.4606,37.77476,1537333.333
8007,3,-122.460594,37.716587,690000
8008,4,-122.460594,37.717445,552666.6667
8009,4,-122.460594,37.743298,1713333.333
8010,4,-122.460594,37.786865,3079333.333
8011,5,-122.46059,37.713158,888333.3333
8013,2,-122.46059,37.717438,555000
8014,4,-122.46058,37.715755,614000
8015,5,-122.46058,37.734283,2205000
8016,5,-122.46058,37.77451,2772000
8017,5,-122.46057,37.739162,1539666.667
8018,2,-122.46056,37.727585,826666.6667
8020,5,-122.46055,37.714905,888333.3333
8021,3,-122.46054,37.71404,642333.3333
8022,3,-122.46054,37.71404,642333.3333
8023,3,-122.46054,37.717438,690000
8024,3,-122.46054,37.73263,1701666.667
8025,2,-122.46054,37.74298,1212416.667
8027,4,-122.46054,37.744247,1646666.667
8028,4,-122.46054,37.744247,1646666.667
8030,3,-122.46053,37.753933,1025000
8031,3,-122.460526,37.743313,1368000
8032,3,-122.46052,37.717438,690000
8033,2,-122.460495,37.71745,555000
8034,5,-122.460495,37.71745,1146007.333
8035,4,-122.46049,37.739162,2118233.333
8036,4,-122.46049,37.739162,2118233.333
8037,1,-122.46048,37.72183,575400
8039,4,-122.46048,37.748993,1533475
8040,4,-122.46048,37.748993,1533475
8042,2,-122.460464,37.75387,642666.6667
8043,4,-122.460464,37.75387,1039333.333
8045,3,-122.46045,37.73245,1701666.667
8046,3,-122.46045,37.73245,1701666.667
8047,5,-122.46044,37.737045,2049999.667
8048,3,-122.460434,37.734108,1536000
8049,3,-122.460434,37.734108,1536000
8050,3,-122.460434,37.73413,1536000
8051,4,-122.460434,37.737476,2366666.667
8052,2,-122.46043,37.784996,1220000
8053,2,-122.46042,37.720016,543333.3333
8054,3,-122.46041,37.74433,2108833.667
8056,3,-122.460396,37.78661,2266666.667
8057,3,-122.460396,37.78661,2266666.667
8058,6,-122.46037,37.70857,830000
8059,4,-122.460365,37.755173,1065000
8060,4,-122.46036,37.758472,1654600
8061,3,-122.46036,37.78616,2508333.333
8062,3,-122.46036,37.78616,2508333.333
8063,3,-122.46035,37.753803,1025000
8065,4,-122.46033,37.734016,1340333.333
8066,2,-122.46032,37.709465,488333.3333
8067,3,-122.46031,37.711388,635078
8068,2,-122.46031,37.741066,977000
8070,5,-122.4603,37.747433,2428333.333
8071,3,-122.46029,37.73398,1535000
8072,4,-122.46029,37.743443,1713333.333
8073,3,-122.46027,37.712296,468333.3333
8074,5,-122.46027,37.712296,892000
8075,2,-122.46027,37.715744,573000
8076,3,-122.460266,37.708496,504333.3333
8077,4,-122.46026,37.75849,1654600
8078,4,-122.46026,37.75849,1654600
8079,4,-122.46024,37.714905,561333.3333
8080,3,-122.46024,37.73116,1132666.667
8081,3,-122.460236,37.716938,690000
8082,3,-122.460236,37.722694,713966.6667
8083,3,-122.460236,37.723038,552300
8084,4,-122.460236,37.723225,827000
