,sf,longitude,latitude,mean_hood_ppsf
10320,1104.0,-122.449844,37.742176,1197.1618357487923
10344,1049.0,-122.44977,37.753506,1239.2755004766443
10366,2692.0,-122.44971000000001,37.778034000000005,1050.0247647350172
10370,1900.0,-122.4497,37.729065000000006,845.6140350877193
10377,2139.0,-122.44968999999999,37.77787,1061.2435717625058
10386,3445.0,-122.44965,37.790543,1605.5152394775037
10394,1274.0,-122.44961,37.754128,1027.7341705913134
10412,1257.0,-122.449524,37.742022999999996,1104.4815698753646
10416,924.0,-122.44948600000001,37.733074,1165.2236652236654
10459,1610.0,-122.44928,37.741932,986.128364389234
10475,1385.0,-122.44921000000001,37.7483,1123.9470517448858
10483,3240.0,-122.449196,37.767433000000004,1059.156378600823
10487,1150.0,-122.449165,37.742638,1134.7826086956522
10500,1759.0,-122.44905,37.737255,946.560545764639
10512,1120.0,-122.449005,37.783770000000004,2028.2738095238094
10514,1528.0,-122.449,37.75823,1368.891797556719
10515,2210.0,-122.44896999999999,37.780155,1119.2654600301657
10516,1260.0,-122.44896000000001,37.754345,1039.1534391534392
10519,808.0,-122.448944,37.760757,1846.1221122112213
10538,915.0,-122.4489,37.735073,1158.4699453551912
10558,1777.0,-122.44887,37.733257,922.528606265241
10577,1515.8214689265537,-122.44884499999999,37.72943,830.138877914457
10579,2149.0,-122.44884499999999,37.740158,943.8498526446409
10585,1900.0,-122.44883,37.740116,877.1929824561404
10596,1250.0,-122.44878999999999,37.77956,1364.3333333333335
10605,1515.8214689265537,-122.44877,37.740395,978.5673073912673
10611,1315.0,-122.44875,37.718475,722.6869455006338
10625,1618.0,-122.44866,37.714832,634.528224145035
10646,2071.0,-122.448555,37.741856,854.6595847416706
10650,1637.0,-122.448524,37.714153,698.4320912237833
10654,1484.0,-122.44848999999999,37.75865,1409.4788858939803
10655,1500.0,-122.44848999999999,37.762615000000004,1330.3111111111111
10662,960.0,-122.44843,37.72907,1236.15625
10667,2068.4663865546217,-122.44842,37.75965,1279.9337795427539
10672,1750.0,-122.4484,37.712975,614.2857142857143
10674,2324.0,-122.44839499999999,37.758312,1048.479632816982
10677,5410.0,-122.44838,37.788920000000005,1219.9630314232902
10680,1083.652388797364,-122.44836399999998,37.735115,1215.0267745249025
10692,3726.0,-122.4483,37.789825,1730.4526748971193
10696,1442.0,-122.44828000000001,37.732334,976.6527970411465
10701,2625.0,-122.44826499999999,37.78051,1119.4577777777777
10707,1515.8214689265537,-122.44823000000001,37.7374,921.8323938391444
10710,2700.0,-122.44823000000001,37.76808,1159.2592592592594
10728,2400.0,-122.44819,37.759678,1143.0555555555557
10735,1782.0,-122.44813500000001,37.714207,641.6011971567526
10768,1515.8214689265537,-122.44793999999999,37.737347,921.8323938391444
10787,1850.0,-122.44785,37.738995,900.900900900901
10799,2155.0,-122.44782,37.739304,941.2219644238205
10809,2846.0,-122.44779,37.761803,1052.9397985476692
10822,2156.0,-122.44776,37.72828,835.3432282003711
10827,1892.0,-122.44775,37.715042,710.0070472163495
10831,3290.0,-122.44774,37.765694,1043.0597771023301
10847,3128.0,-122.44767,37.805073,1598.4654731457802
10856,1150.0,-122.44763,37.71673,928.4057971014494
10880,2370.0,-122.44757,37.77626,973.379746835443
10885,2068.4663865546217,-122.44755,37.734276,823.95988854921
10896,1083.652388797364,-122.44752,37.71738,894.505787422384
10904,2068.4663865546217,-122.447464,37.76461,1982.1448521719701
10911,1415.0,-122.44742600000001,37.734962,1063.6042402826856
10926,3400.0,-122.44741,37.805103,1294.1176470588234
10932,1587.0,-122.44736499999999,37.76793,1534.341524889729
10937,2813.0,-122.44736,37.764385,1154.1651854485128
10948,1068.0,-122.44729,37.73187,1156.367041198502
10960,2108.0,-122.44726000000001,37.729896999999994,870.1771030993042
10969,1134.0,-122.44721000000001,37.736979999999996,1161.0817166372722
10972,1515.0,-122.4472,37.74184,979.0979097909791
10987,2053.0,-122.44713600000001,37.76676,1997.0774476376034
11002,908.0,-122.4471,37.727467,1333.0139500734215
11011,1175.0,-122.44705,37.748528,1147.5177304964539
11021,1705.0,-122.44703,37.747112,1069.7947214076246
11031,2955.0,-122.446976,37.801735,1311.6751269035533
11039,2940.0,-122.446945,37.7962,1261.111111111111
11045,1275.0,-122.44691499999999,37.717205,851.2418300653594
11046,1230.0,-122.44691499999999,37.718513,772.6287262872629
11049,1400.0,-122.4469,37.765685999999995,1579.2857142857142
11055,1530.0,-122.44688000000001,37.75962,1149.2374727668846
11060,2698.0,-122.44685,37.75979,921.6703731158883
11077,1348.0,-122.44681499999999,37.740253,1065.7764589515332
11095,1510.0,-122.44675,37.712193,634.6578366445916
11107,1290.0,-122.44668999999999,37.74021,1111.111111111111
11121,1150.0,-122.44661,37.71411,817.1014492753623
11125,1083.652388797364,-122.44659399999999,37.73652,1215.0267745249025
11128,1515.8214689265537,-122.44658000000001,37.736534000000006,1009.7935001215056
11135,1792.0,-122.44656,37.728546,856.5848214285714
11141,1180.0,-122.446556,37.727036,1001.6680790960452
11156,1400.0,-122.44653999999998,37.726963,1047.6254761904763
11166,4207.0,-122.44651,37.79952,1503.8428016797402
11177,1738.0,-122.44646499999999,37.737484,911.9677790563867
11183,2245.0,-122.44644,37.800953,2121.4550853749074
11226,1275.0,-122.4463,37.737359999999995,1124.1830065359477
11229,3680.0,-122.4463,37.800205,1371.376811594203
11239,1437.0,-122.446266,37.757915000000004,1223.614010670378
11289,850.0,-122.446106,37.727474,1404.3647058823528
11306,1260.0,-122.44604,37.716908000000004,861.3756613756614
11333,1544.0,-122.44596000000001,37.709652,685.4490500863558
11345,2215.0,-122.44591499999999,37.744915,978.3295711060948
11356,1071.0,-122.44587,37.733086,1171.9576719576721
11357,2200.0,-122.44587,37.744834999999995,985.0
11401,1515.8214689265537,-122.44573999999999,37.736668,1009.7935001215056
11403,2800.0,-122.44573000000001,37.785465,1263.095238095238
11407,4730.0,-122.4457,37.797259999999994,1612.0507399577168
11424,1050.0,-122.44564,37.71425,894.9206349206349
11429,1858.0,-122.44563000000001,37.759716,1085.3964836742016
11446,2360.0,-122.44559,37.786438000000004,941.3841807909604
11450,1381.0,-122.44555,37.734103999999995,1089.7900072411296
11459,1173.0,-122.44552,37.733078000000006,974.7087240693378
11472,1624.0,-122.44548,37.715022999999995,698.2758620689655
11474,3030.0,-122.44548,37.80059,1397.139713971397
11480,1083.652388797364,-122.44546000000001,37.734609999999996,1158.2742580945621
11490,3070.0,-122.445435,37.787575,1200.8686210640608
11541,2068.4663865546217,-122.445274,37.795134999999995,2932.92978126259
11544,1515.8214689265537,-122.44525,37.785515000000004,1275.436041094236
11548,1060.0,-122.44523000000001,37.713905,886.4779874213837
11554,1515.8214689265537,-122.44521999999999,37.730709999999995,975.2687659056787
11557,1420.0,-122.44521,37.745224,1046.2441314553992
11560,1758.0,-122.44521,37.804462,1500.6636329161925
11571,4712.0,-122.445175,37.797775,1618.2088285229202
11576,1325.0,-122.44516000000002,37.720729999999996,794.9685534591194
11594,1515.8214689265537,-122.44511399999999,37.70908,698.1912811162413
11607,1104.0,-122.445076,37.769104,1372.2826086956522
11608,2068.4663865546217,-122.445076,37.805386,1794.8885661375125
11623,746.0,-122.445045,37.70899,1163.9857015192135
11629,2660.0,-122.44503,37.799694,1447.2431077694234
11638,1325.0,-122.444984,37.71356,735.2618867924529
11661,1823.0,-122.44493999999999,37.74757,1000.5485463521668
11671,2068.4663865546217,-122.44491000000001,37.744423,1120.1535664591354
11672,1240.0,-122.44491000000001,37.76191,1010.2150537634409
11683,2388.0,-122.44487,37.76314,935.929648241206
11696,2020.0,-122.44483999999999,37.74436,1147.029702970297
11699,3220.0,-122.44483999999999,37.76487,1065.734989648033
11705,2123.0,-122.4448,37.71148,526.7702936096719
11725,2400.0,-122.44473,37.76405,931.25
11766,1501.0,-122.44458999999999,37.729893,984.8989562513879
11786,2068.4663865546217,-122.4445,37.73809,914.5261817947911
11792,2340.0,-122.44446599999999,37.785625,949.4301994301993
11797,2774.0,-122.44443500000001,37.738686,807.4981975486662
11848,1170.0,-122.44429,37.729324,1090.8561253561254
11874,955.0,-122.44417,37.71628,989.5287958115183
11877,2600.0,-122.44415,37.759879999999995,962.8205128205129
11888,3260.0,-122.44406000000001,37.778027,935.0715746421268
11889,1178.0,-122.44405,37.73234,970.5715902659875
11906,1182.0,-122.44398500000001,37.727238,923.5758601240835
11907,1980.0,-122.44398500000001,37.727238,752.5252525252525
11917,1954.0,-122.443954,37.788672999999996,2565.6772432616854
11931,1753.0,-122.44391,37.729103,875.6417569880206
11932,1515.8214689265537,-122.44391,37.765705,1458.6150449272532
11933,1266.0,-122.4439,37.715378,863.52448657188
11934,1803.0,-122.4439,37.75904,1118.5061933814013
11942,1970.0,-122.44388000000001,37.718178,580.5414551607446
11953,4000.0,-122.44384,37.779533,1092.5
11957,1041.0,-122.44383,37.763218,1482.5488312520013
11964,1325.0,-122.4438,37.787859999999995,1484.2767295597484
11968,1083.652388797364,-122.443794,37.729908,1177.7777448385498
11974,2233.0,-122.44378,37.75719,847.1413643827437
11984,1177.0,-122.44375600000001,37.751457,1458.51033701501
11996,1910.0,-122.44373,37.729103,904.8865619546248
12027,3526.0,-122.44366000000001,37.794132,1724.3335224049915
12028,3730.0,-122.44366000000001,37.795483000000004,1848.9722966934764
12046,1515.8214689265537,-122.44362,37.761425,1572.304774797205
12051,1515.8214689265537,-122.44361,37.763287,1572.304774797205
12062,1300.0,-122.44358999999999,37.786815999999995,1512.820512820513
12068,1245.0,-122.44356,37.712475,782.5076305220883
12092,2345.0,-122.4435,37.733086,959.4882729211088
12095,1515.8214689265537,-122.4435,37.779575,1263.3413889804115
12109,1960.0,-122.44346999999999,37.71522,659.8639455782312
12111,4075.0,-122.44346999999999,37.794537,1659.7137014314928
12125,2195.0,-122.443405,37.777637,1143.315110098709
12161,2657.0,-122.44327,37.765159999999995,1196.8385397064358
12182,890.0,-122.44321000000001,37.783867,1666.6666666666665
12192,1950.0,-122.44318,37.710243,616.2393162393163
12201,1515.8214689265537,-122.443146,37.764378,1617.3848417669149
12220,1873.0,-122.44304,37.745216,1123.3315536572343
12229,2306.0,-122.442986,37.73473,975.7155247181266
12244,1500.0,-122.44294,37.80474,2688.888888888889
12257,1634.0,-122.44288999999999,37.73152,905.7527539779682
12268,1672.0,-122.44282,37.708717,729.4657097288676
12276,1083.652388797364,-122.44279499999999,37.77453,1802.5460503078298
12294,1083.652388797364,-122.44272,37.716390000000004,845.5971147263182
12310,2765.0,-122.44266999999999,37.750316999999995,1011.1512959614226
12311,4105.0,-122.44266499999999,37.7924,1647.5842468534306
12323,1600.0,-122.44263000000001,37.753246000000004,1218.75
12336,1083.652388797364,-122.44258,37.74883,1414.9678893201394
12338,993.0,-122.44256999999999,37.728065,1085.2635112453845
12354,2685.0,-122.44252,37.789852,1396.0273122284295
12365,3725.0,-122.44248999999999,37.771538,1011.6331096196868
12382,2280.0,-122.44238,37.786834999999996,974.4152046783626
12404,748.0,-122.442314,37.757126,1780.7486631016043
12423,1826.0,-122.44225,37.708534,638.7367652427893
12429,1238.0,-122.44223999999998,37.72676,908.7237479806139
12432,1083.652388797364,-122.44223000000001,37.77731,1822.5401617873536
12443,1795.0,-122.4422,37.710926,627.4837511606313
12451,2146.0,-122.44216999999999,37.762074,998.2913948431191
12491,1639.0,-122.442024,37.73516,1007.7282896074843
12494,1058.0,-122.44202,37.7295,1018.5885318210461
12501,1475.0,-122.44201000000001,37.730785,955.9322033898305
12524,2603.0,-122.44193,37.752415,1074.081188372391
12558,2068.4663865546217,-122.441795,37.79475,3198.827261432001
12560,2895.0,-122.441795,37.803177000000005,1398.9637305699482
12568,3158.0,-122.44176000000002,37.71745,499.05003166561113
12574,2166.0,-122.44174,37.76112,1195.752539242844
12579,1288.0,-122.44173,37.75243,1481.625258799172
12596,1970.0,-122.44165,37.732353,1069.373942470389
12615,1420.0,-122.44162,37.723312,809.8615023474177
12639,1800.0,-122.44153,37.758987,1217.5925925925926
12655,3375.0,-122.44147,37.788883,1600.9876543209875
12665,2206.0,-122.44142,37.75246,1009.2172861891811
12681,2066.0,-122.44136,37.752453,1077.6056792513714
12687,1509.0,-122.44134,37.752464,1159.7084161696487
12705,1272.0,-122.44128,37.728172,1010.7442348008386
12706,2505.0,-122.44126999999999,37.75707,1144.3779108449767
12713,2448.0,-122.44123,37.709484,537.0642701525054
12724,1437.0,-122.4412,37.75405,1548.3646485734168
12735,1292.0,-122.44116000000001,37.71967,830.7533539731681
12795,725.2592592592592,-122.440956,37.729923,1323.6645899295272
12799,1970.0,-122.44094,37.72501,813.0287648054145
12806,1515.8214689265537,-122.44093000000001,37.79639,2453.0153514493454
12819,2129.0,-122.44089,37.733959999999996,1012.9951463911069
12829,725.2592592592592,-122.44086000000001,37.751682,1836.584618527219
12839,3035.0,-122.44084,37.781578,946.7325645249863
12841,3081.0,-122.44084,37.802975,1408.7417505139024
12867,1750.0,-122.44076000000001,37.779385,1225.7142857142858
12868,875.0,-122.44075,37.763783000000004,1676.1904761904764
12882,2170.0,-122.440735,37.750890000000005,1019.0476190476192
12893,2672.0,-122.44071000000001,37.75677,1072.8542914171655
12897,1515.8214689265537,-122.440704,37.754690000000004,1467.850961086901
12905,1675.0,-122.44067,37.731525,831.8407960199005
12913,1515.8214689265537,-122.44065,37.79763,2453.0153514493454
12925,2470.0,-122.4406,37.789103999999995,1222.672064777328
12929,1850.0,-122.44058999999999,37.735012,1026.126126126126
12936,3425.0,-122.440575,37.805214,1450.2335766423357
12942,3520.0,-122.44057,37.805209999999995,1411.09375
12954,2068.4663865546217,-122.44054399999999,37.750282,1098.0760181056753
12961,3773.0,-122.44053000000001,37.765797,998.7631416202845
12962,1025.0,-122.44051999999999,37.749897,1430.8943089430895
13016,2895.0,-122.44033999999999,37.80133,1499.251583189407
13041,925.0,-122.44025,37.710033,1080.7207207207207
13061,1656.0,-122.4402,37.731636,841.3848631239936
13082,1315.0,-122.440155,37.723009999999995,932.8288973384031
13095,1515.8214689265537,-122.44012,37.755234,1489.8412376574913
13117,2579.0,-122.44005,37.733115999999995,917.6683469044849
13121,2426.0,-122.44001999999999,37.7235,615.9659247045892
13126,2388.0,-122.44,37.748653000000004,861.8090452261307
13149,2770.0,-122.43991000000001,37.804443,1452.5872442839952
13153,2129.0,-122.43989599999999,37.727814,812.5880695162048
13162,2068.4663865546217,-122.43987,37.776768,1187.3531114474047
13170,3077.0,-122.43986000000001,37.751743,1045.390531903369
13176,1530.0,-122.43983999999999,37.71663,607.843137254902
13183,755.0,-122.4398,37.758990000000004,1764.2384105960266
13188,1558.0,-122.43976,37.713817999999996,802.3106546854942
13196,2633.0,-122.43975,37.73917,816.5590581086213
13199,1168.0,-122.43973999999999,37.708836,1033.1050228310503
13219,1083.652388797364,-122.4397,37.736755,1562.6167125535453
13237,1982.0,-122.43964,37.71994,652.7077026572487
13301,2941.0,-122.43943999999999,37.797540000000005,1399.6373115720278
13304,1850.0,-122.43942,37.72263,735.3153153153153
13307,1482.0,-122.439415,37.716879999999996,627.5303643724696
13309,1844.0,-122.439415,37.749577,1376.5365148228489
13321,2202.0,-122.43937,37.717308,597.3357553739024
13326,1275.0,-122.43933999999999,37.726395000000004,1077.6470588235295
13347,1479.0,-122.43927,37.733078000000006,1026.5945458643228
13351,2000.0,-122.43926,37.76784,1253.3333333333333
13352,5003.0,-122.43926,37.80348,1360.8501565727229
13362,1200.0,-122.43923000000001,37.726532,1145.0
13373,6350.0,-122.43918000000001,37.79029,1511.8110236220473
13374,1515.8214689265537,-122.43916999999999,37.75421,1489.8412376574913
13390,1515.8214689265537,-122.43911999999999,37.758377,1698.16040527707
13403,1298.0,-122.43907,37.71618,719.0549563430919
13407,1803.0,-122.43906399999999,37.728382,824.5516731373637
13453,4004.0,-122.43896000000001,37.804848,1217.948717948718
13461,1026.0,-122.438934,37.72222,923.0019493177388
13491,1320.0,-122.43888999999999,37.717968,767.6767676767677
13509,3890.0,-122.43886,37.75565,1128.0901456726651
13516,1075.0,-122.43883999999998,37.749393,1348.8372093023256
13561,940.0,-122.43871000000001,37.73513,1540.0709219858156
13583,3600.0,-122.43867,37.75295,1181.9444444444443
13592,1083.652388797364,-122.438644,37.711872,1050.4598569626687
13605,1230.0,-122.4386,37.725821999999994,1070.4607046070462
13606,1640.0,-122.4386,37.731533,854.6747967479675
13608,2242.0,-122.43858999999999,37.727109999999996,771.6324710080286
13615,2068.4663865546217,-122.438576,37.75906,1342.701699861533
13618,2800.0,-122.43855,37.774902000000004,953.5714285714286
13629,2115.0,-122.43853999999999,37.802174,1312.0567375886526
13633,2509.0,-122.43853,37.766284999999996,1255.4802710243125
13656,1870.0,-122.43843999999999,37.750766999999996,1346.7023172905526
13657,1832.0,-122.43843000000001,37.745403,1291.848617176128
13660,2077.0,-122.43841599999999,37.746235,1251.8054886856041
13661,1918.0,-122.43841599999999,37.757465,1294.7514772332293
13662,1050.0,-122.43841599999999,37.757465,1807.936507936508
13673,2234.0,-122.4384,37.802273,1242.1665174574755
13683,1840.0,-122.43838000000001,37.75747,1106.340579710145
13695,1876.0,-122.43833000000001,37.74966,1390.3695806680882
13717,4794.0,-122.438286,37.794224,1517.5219023779725
13733,1550.0,-122.43822,37.71136,760.2150537634408
13737,1336.0,-122.4382,37.718872,783.4331337325349
13745,3200.0,-122.43818,37.736763,1083.8541666666667
13751,1050.0,-122.43816000000001,37.728972999999996,990.7936507936508
13755,2000.0,-122.438156,37.759495,1242.8333333333333
13762,1515.8214689265537,-122.43811000000001,37.73237,996.1595286477395
13766,3560.0,-122.4381,37.7721,955.5243445692884
13770,2695.0,-122.438065,37.7585,1034.0136054421769
13773,1452.0,-122.43806000000001,37.74682,1465.7943067033978
13779,1334.0,-122.43803999999999,37.73641,1251.8740629685158
13787,2790.0,-122.438034,37.751865,1008.0645161290323
13800,2890.707482993197,-122.437996,37.787403000000005,1297.0296563701659
13801,1421.0,-122.43798999999999,37.716190000000005,666.1975134881538
13803,1297.0,-122.43798999999999,37.745907,1347.982523772809
13812,1083.652388797364,-122.43795,37.79868,2603.848518064126
13825,2690.0,-122.43791999999999,37.747852,1109.0458488228005
13828,1607.0,-122.4379,37.710094,733.2503629952291
13833,1875.0,-122.43789,37.736603,1135.111111111111
13837,1145.0,-122.437874,37.71411,905.3857350800582
13856,2700.0,-122.43782,37.75268,1041.6666666666667
13862,1600.0,-122.43781000000001,37.756077000000005,1444.1666666666665
13865,1176.0,-122.4378,37.7101,1064.342403628118
13877,1444.0,-122.43775,37.733475,1051.4773776546629
13885,1940.0,-122.43773,37.751884000000004,1246.5635738831616
13889,1083.652388797364,-122.43772,37.732372,1078.451613034002
13891,2530.0,-122.43771000000001,37.712047999999996,519.65744400527
13894,2150.0,-122.43771000000001,37.725513,753.4883720930233
13903,3224.0,-122.4377,37.754856,1235.5252274607114
13924,1083.652388797364,-122.43764499999999,37.786495,2296.2468029945308
13926,1109.0,-122.43763999999999,37.716682,834.0847610459874
13927,2168.0,-122.43763999999999,37.754086,1165.129151291513
13933,1850.0,-122.437614,37.74625,1279.2792792792793
13948,2250.0,-122.43757,37.80318,1233.3333333333333
13953,1190.0,-122.437546,37.725792,1149.0196078431372
13960,3114.0,-122.43753999999998,37.737614,1113.7871976022266
13962,3309.0,-122.43751999999999,37.737705,1042.611060743427
13996,2253.0,-122.43741999999999,37.73785,891.4040538541204
13999,1043.0,-122.43741599999998,37.736538,1430.1693831895175
14019,1515.8214689265537,-122.43737,37.77028,1353.0617173884198
14020,1515.8214689265537,-122.43737,37.77028,1353.0617173884198
14045,1970.0,-122.43728999999999,37.75029,1278.34179357022
14057,1083.652388797364,-122.43727,37.720046999999994,924.9583572142739
14059,920.0,-122.43726000000001,37.73133,1240.2173913043478
14060,1060.0,-122.43726000000001,37.732384,1102.5157232704403
14062,1325.0,-122.437256,37.751102,1618.867924528302
14072,1546.0,-122.43721000000001,37.712740000000004,808.5381630012937
14075,942.0,-122.43721000000001,37.737167,1572.894550601557
14083,3720.0,-122.43718999999999,37.737823,979.8387096774194
14084,2075.0,-122.43718999999999,37.740326,850.6024096385543
14087,1823.0,-122.43718,37.79878,1427.0433351618212
14090,950.0,-122.437164,37.732384,1201.0526315789473
14093,1083.652388797364,-122.437164,37.74467,1524.1664981698461
14101,3685.0,-122.43713999999999,37.737815999999995,989.1451831750339
14117,1515.8214689265537,-122.43709,37.744675,1433.7660324024862
14125,1083.652388797364,-122.43706999999999,37.748695,1771.4782770858008
14139,2375.0,-122.43703500000001,37.73792,828.0701754385965
14146,1083.652388797364,-122.437004,37.794979999999995,2603.848518064126
14149,1895.0,-122.43699,37.72726,858.3992963940194
14161,2554.0,-122.436966,37.770596000000005,1135.4737666405638
14163,874.0,-122.43696000000001,37.73316,1305.491990846682
14178,3800.0,-122.43691000000001,37.790363,1342.982456140351
14183,2554.0,-122.4369,37.7122,514.7742103889324
14193,2068.4663865546217,-122.436874,37.747917,1188.4811613632749
14195,3340.0,-122.436874,37.757374,1179.1229540918164
14232,1920.0,-122.4368,37.785633000000004,1704.861111111111
14236,1515.8214689265537,-122.43678999999999,37.754353,1468.9504749154305
14248,2060.0,-122.43676,37.745502,1262.1359223300972
14254,3620.0,-122.436745,37.737926,1006.9060773480663
14258,2068.4663865546217,-122.43673000000001,37.80644,1828.9355298482956
14273,2140.0,-122.43668000000001,37.788540000000005,1495.3271028037384
14304,1515.8214689265537,-122.43661000000002,37.789047,2042.8966934078367
14312,4200.0,-122.43658,37.747147,1132.142857142857
14324,3139.0,-122.43655,37.73492,1110.2261866836573
14329,1895.0,-122.43654,37.746334000000004,1367.6341248900615
14331,1083.652388797364,-122.43654,37.753723,1922.5107191849722
14336,2098.0,-122.43652,37.709790000000005,623.9275500476645
14351,1083.652388797364,-122.4365,37.749546,1771.4782770858008
14372,2328.0,-122.43643,37.793434000000005,1306.1282932416952
14393,3200.0,-122.43638600000001,37.745514,1007.2916666666667
14432,2364.0,-122.436264,37.799377,1202.058657642414
14449,1200.0,-122.4362,37.721115000000005,954.1666666666666
14455,1490.0,-122.4362,37.75023,1507.8299776286353
14461,3795.0,-122.43619,37.750107,1231.0057092665788
14466,1083.652388797364,-122.43618000000001,37.761402000000004,1859.6092444703906
14489,1115.0,-122.43605,37.710743,1014.3497757847533
14493,2068.4663865546217,-122.43605,37.79153,2062.719846162701
14503,1275.0,-122.43601000000001,37.720245,865.359477124183
14507,2758.0,-122.43601000000001,37.756012,1425.5499153976311
14514,1083.652388797364,-122.435974,37.747902,1768.7098616501744
14517,2940.0,-122.43595,37.769042999999996,874.1496598639455
14519,1525.0,-122.43593999999999,37.729946000000005,959.5628415300546
14529,1083.652388797364,-122.43591,37.74706,1761.0198187734345
14547,2428.0,-122.43586,37.758274,1342.668863261944
14552,2040.0,-122.43584399999999,37.787678,1568.6274509803923
14582,1083.652388797364,-122.43576000000002,37.72979,1016.9312700200829
14586,2908.0,-122.43575,37.719177,477.76249426868407
14596,1300.0,-122.435745,37.714806,711.5384615384615
14604,815.0,-122.43574,37.717746999999996,1159.918200408998
14611,1050.0,-122.43573,37.74519,1573.015873015873
14614,2068.4663865546217,-122.43573,37.756029999999996,1221.1946089235114
14629,3200.0,-122.43568,37.7447,1186.9791666666667
14650,815.0,-122.4356,37.717934,1159.918200408998
14656,2068.4663865546217,-122.4356,37.78931,1547.0398846220255
14671,1813.0,-122.43556000000001,37.7361,1173.9290310718884
14680,2184.0,-122.43555,37.743120000000005,1518.6202686202685
14683,2283.0,-122.43555,37.747997,1011.0965104394803
14697,1350.0,-122.4355,37.744766,1295.0617283950617
14709,1515.8214689265537,-122.43548,37.736706,1333.7102740063003
14749,1083.652388797364,-122.43536,37.753605,1922.5107191849722
14768,1560.0,-122.4353,37.732708,1096.1538461538462
14779,2009.0,-122.43526000000001,37.712517,626.6799402687905
14783,1515.8214689265537,-122.43525,37.753613,1468.9504749154305
14785,1667.0,-122.43523400000001,37.74478,1168.7664467106579
14791,1110.0,-122.4352,37.730323999999996,992.7927927927927
14796,1871.0,-122.43518,37.709454,666.3103509709603
14801,1503.0,-122.43516000000001,37.737087,1345.0876025726325
14856,1307.0,-122.435,37.746883000000004,1337.66896199949
14868,1000.0,-122.43494399999999,37.7231,1053.6666666666667
14886,2076.0,-122.434875,37.738929999999996,850.1926782273603
14891,1457.0,-122.43486000000001,37.74883,1604.8959048272707
14893,1100.0,-122.434845,37.729706,1001.8181818181819
14898,1244.0,-122.43482,37.71107,854.5016077170418
14917,1627.0,-122.43475,37.764973,1568.7359147715633
14929,1390.0,-122.43471000000001,37.737278,1454.4364508393287
14932,2068.4663865546217,-122.43471000000001,37.744811999999996,1571.2123828192446
14936,1515.8214689265537,-122.4347,37.74403,1354.3811339826552
14940,1118.0,-122.43468,37.709509999999995,1011.6279069767442
14956,1515.8214689265537,-122.43465,37.76497,1683.7954770100976
14970,2068.4663865546217,-122.43458999999999,37.79157,2062.719846162701
14983,1340.0,-122.43455,37.756029999999996,1558.7064676616917
15019,950.0,-122.43445600000001,37.708996,1096.140350877193
15022,5165.0,-122.43445,37.745625,1374.3142949338496
15046,1600.0,-122.43436399999999,37.73353,1068.75
15049,4785.0,-122.43436399999999,37.744834999999995,1136.1894810170672
15059,2180.0,-122.43433999999999,37.759327,1258.7155963302753
15077,1152.0,-122.4343,37.75349,1808.449074074074
15103,2056.0,-122.434265,37.727837,830.0907911802854
15107,1200.0,-122.43425,37.722584000000005,811.1111111111112
15124,2988.0,-122.43413999999999,37.748875,1045.8500669344044
15150,1515.8214689265537,-122.43405,37.721424,637.718020547118
15160,923.0,-122.43401000000001,37.738659999999996,1500.5417118093173
15165,2554.0,-122.43399,37.74325,1086.6614460976248
15167,923.0,-122.43398,37.738440000000004,1500.5417118093173
15172,1515.8214689265537,-122.43397,37.761559999999996,1389.7854792613055
15175,2141.0,-122.43395,37.755325,1210.9606103067101
15181,4127.0,-122.43393,37.797726000000004,1403.3599870769729
15188,2068.4663865546217,-122.43391399999999,37.749508,1317.4011517484437
15190,1083.652388797364,-122.43391000000001,37.736816,1568.7687468549373
15195,816.0,-122.43388,37.717296999999995,1158.496732026144
15196,1240.0,-122.43388,37.730323999999996,893.8172043010752
15205,1515.8214689265537,-122.43386000000001,37.745674,1465.4320306641362
15210,1913.0,-122.43382,37.748695,1424.4641923680083
15219,1748.0,-122.43377,37.7276,830.4729214340199
15245,1071.0,-122.43368000000001,37.736603,1539.0600684718331
15250,1515.8214689265537,-122.43368000000001,37.747040000000005,1490.7208487203147
15259,3600.0,-122.43364,37.758186,1003.6862962962963
15271,2990.0,-122.43356999999999,37.756157,1393.5340022296543
15274,2585.0,-122.43356000000001,37.744064,1092.9722759509993
15300,2380.0,-122.43346399999999,37.744793,1187.1148459383753
15303,1685.0,-122.43346000000001,37.744743,1182.9873392680515
15312,1128.0,-122.43343999999999,37.72963,1093.3806146572103
15326,1630.0,-122.43338999999999,37.716515,736.8098159509202
15342,1658.0,-122.43336000000001,37.716570000000004,724.366706875754
15346,3570.0,-122.43336000000001,37.788975,1126.0504201680671
15351,2295.0,-122.43333999999999,37.756159999999994,1151.4887436456063
15362,4382.0,-122.433304,37.742294,1118.7927886809675
15364,1125.0,-122.43328999999999,37.725291999999996,1001.4814814814815
15365,2509.0,-122.43328999999999,37.725291999999996,557.7255214560914
15372,2068.4663865546217,-122.43326,37.748928,1317.4011517484437
15383,2000.0,-122.43323000000001,37.72894,833.3333333333334
15395,1398.0,-122.43319,37.800728,2659.7520267048167
15397,1750.0,-122.43318000000001,37.730877,790.4761904761905
15407,3280.0,-122.43315,37.78802,1205.2845528455284
15434,1250.0,-122.433044,37.711254,814.6666666666667
15469,2068.4663865546217,-122.43292,37.7578,1314.661601952759
15488,1070.0,-122.43287,37.757,1464.1744548286606
